taxon1,taxon2,taxon3,taxon4,CF12_34,CF12_34_lo,CF12_34_hi,CF13_24,CF13_24_lo,CF13_24_hi,CF14_23,CF14_23_lo,CF14_23_hi,ngenes
Smi165,Ama006,Ama018,Aga002,0.0371962365591398,0.0295698924731183,0.0456989247311828,0.0351209677419355,0.0268817204301075,0.043010752688172,0.927682795698925,0.916666666666667,0.938172043010753,372
Aru001,Aza037,Age001,Ama018,0.0497849462365591,0.0403225806451613,0.0618279569892473,0.889451612903226,0.873655913978495,0.903225806451613,0.0607634408602151,0.0483870967741935,0.0725806451612903,372
Aru001,Aza037,Adi003,Adi001,0.977731182795699,0.973118279569892,0.981182795698925,0.00280913978494624,0.00268817204301075,0.00537634408602151,0.0194596774193548,0.0161290322580645,0.0241935483870968,372
Aru001,Aza037,Ape009,Asu001,0.0755134408602151,0.0618279569892473,0.0913978494623656,0.060002688172043,0.043010752688172,0.0779569892473118,0.864483870967742,0.841397849462366,0.884408602150538,372
Smi165,Aga001,Ama006,Ama018,0.93408064516129,0.922043010752688,0.943548387096774,0.0395403225806452,0.032258064516129,0.0483870967741935,0.0263763440860215,0.0188172043010753,0.0349462365591398,372
Aru001,Aza037,Ape001,Aga002,0.114709677419355,0.0994623655913978,0.131720430107527,0.0500752688172043,0.0376344086021505,0.0645161290322581,0.835215053763441,0.814516129032258,0.854838709677419,372
Aru001,Aza037,Ape001,Aza135,0.193521505376344,0.166666666666667,0.220430107526882,0.377989247311828,0.346774193548387,0.411290322580645,0.428491935483871,0.395161290322581,0.462365591397849,372
Aru001,Aza037,Age001,Adi003,0.595306451612903,0.561827956989247,0.629032258064516,0.208198924731183,0.18010752688172,0.239247311827957,0.196494623655914,0.166666666666667,0.225806451612903,372
Smi165,Aru127,Ama006,Ama018,0.922263440860215,0.911290322580645,0.932795698924731,0.0430887096774194,0.0376344086021505,0.0510752688172043,0.0346478494623656,0.0268817204301075,0.043010752688172,372
Smi165,Ama006,Ama018,Aza135,0.106956989247312,0.0913978494623656,0.126344086021505,0.113534946236559,0.0967741935483871,0.131720430107527,0.779508064516129,0.758064516129032,0.801075268817204,372
Aru001,Aza037,Adi002,Aza135,0.0697258064516129,0.0564516129032258,0.0860215053763441,0.859174731182796,0.838709677419355,0.879032258064516,0.0710994623655914,0.0564516129032258,0.0860215053763441,372
Smi165,Asu001,Ama006,Aga002,0.0934623655913979,0.0779569892473118,0.110215053763441,0.837198924731183,0.817204301075269,0.85752688172043,0.0693360215053763,0.0564516129032258,0.0860215053763441,372
